username,password,studentID,firstname,lastname,gender(0-male/1-female),DateofBirth(mm/dd/yyyy),socialID,CLASS
22127041,an103@KHTN,22127041,Vu Le,An,1,03/09/2002,75304019103,22CLC1
22127042,anh104@KHTN,22127042,Le Quynh,Anh,1,04/06/2001,75304019104,22CLC1
22127043,anh105@KHTN,22127043,Nguyen Vy,Anh,0,04/16/2002,75304019105,22CLC1
22127044,binh106@KHTN,22127044,Mac Quang,Binh,1,11/28/2001,75304019106,22CLC1
22127045,dat107@KHTN,22127045,Tran Minh,Dat,0,12/21/2002,75304019107,22CLC1
22127046,dung108@KHTN,22127046,Truong My,Dung,1,08/18/2002,75304019108,22CLC1
22127047,giang109@KHTN,22127047,Pham Thi Truc,Giang,0,12/05/2001,75304019109,22CLC1
22127048,han110@KHTN,22127048,Nguyen Huynh Bao,Han,0,04/05/2001,75304019110,22CLC1
22127049,hanh111@KHTN,22127049,Ta Le Ngoc,Hanh,1,06/19/2001,75304019111,22CLC1
22127050,hop112@KHTN,22127050,Le Quang,Hop,1,03/11/1999,75304019112,22CLC1
22127051,hao113@KHTN,22127051,Huynh Ngoc,Hao,0,12/19/2002,75304019113,22CLC1
22127052,kha114@KHTN,22127052,Lam Vy,Kha,0,11/20/2003,75304019114,22CLC2
22127053,khoa115@KHTN,22127053,Le Nguyen Yen,Khoa,0,05/25/2003,75304019115,22CLC2
22127054,linh116@KHTN,22127054,Truong Tran Ngoc,Linh,0,11/13/2002,75304019116,22CLC2
22127055,long117@KHTN,22127055,Dinh Nam,Long,0,08/10/2003,75304019117,22CLC2
22127056,long118@KHTN,22127056,Tran Huynh,Long,1,06/20/2002,75304019118,22CLC2
22127057,minh119@KHTN,22127057,Le Dang,Minh,0,10/17/2003,75304019119,22CLC2
22127058,minh120@KHTN,22127058,Nguyen Gia,Minh,0,02/05/2002,75304019120,22CLC2
22127059,ngan121@KHTN,22127059,Pham Thanh,Ngan,1,04/05/2003,75304019121,22CLC2
22127060,nghia122@KHTN,22127060,Vo Duc Trong,Nghia,1,10/21/2003,75304019122,22CLC2
22127061,ngoc123@KHTN,22127061,Dang Huynh Kim,Ngoc,0,07/26/2001,75304019123,22CLC2
22127062,nguyen124@KHTN,22127062,Chiem Gia,Nguyen,1,10/25/2002,75304019124,22CLC2
22127063,nhan125@KHTN,22127063,Le Duc,Nhan,0,01/08/2001,75304019125,22CLC2
22127064,nhi126@KHTN,22127064,Mai Thi Yen,Nhi,1,08/23/2001,75304019126,22CLC2
22127065,oanh127@KHTN,22127065,Le Ngoc,Oanh,1,07/01/2003,75304019127,22CLC2
22127066,phuc128@KHTN,22127066,Le Truong,Phuc,1,01/27/2002,75304019128,22CLC2
22127067,quang129@KHTN,22127067,Tran Minh,Quang,1,01/01/2001,75304019129,22CLC2
22127068,quynh130@KHTN,22127068,Dao Duc Thuy,Quynh,1,07/25/2003,75304019130,22CLC2
22127069,quynh131@KHTN,22127069,Tran Duc,Quynh,0,10/04/2001,75304019131,22CLC2
22127070,quynh132@KHTN,22127070,Tran Phuong,Quynh,0,01/15/2002,75304019132,22CLC2
22127071,tam133@KHTN,22127071,Le Nguyen My,Tam,1,12/04/2003,75304019133,22CLC2
22127072,thanh134@KHTN,22127072,Huynh Thi Thuy,Thanh,0,08/24/2003,75304019134,22CLC2
22127073,thanh135@KHTN,22127073,Phan Thi Thu,Thanh,1,12/01/2002,75304019135,22CLC2
22127074,thao136@KHTN,22127074,Nguyen Phuong,Thao,1,07/17/2003,75304019136,22CLC2
22127075,thao137@KHTN,22127075,Nguyen Thi Phuong,Thao,0,07/12/2002,75304019137,22CLC2
22127076,thong138@KHTN,22127076,Huynh Le Ngoc,Thong,1,10/15/2002,75304019138,22CLC2
22127077,thu139@KHTN,22127077,Nguyen Thiet Minh,Thu,0,04/18/2001,75304019139,22CLC2
22127078,thu140@KHTN,22127078,Nguyen Tran Minh,Thu,0,04/12/2002,75304019140,22CLC2
22127079,thuy141@KHTN,22127079,Lai Le Nhu,Thuy,0,01/18/2003,75304019141,22CLC2
22127080,truc142@KHTN,22127080,Nguyen Thi Chanh,Truc,1,07/05/2001,75304019142,22CLC2
22127081,tuyen143@KHTN,22127081,Nguyen Thi Thanh,Tuyen,1,08/23/2002,75304019143,22CLC2
22127082,vy144@KHTN,22127082,Diep Thi Thuy,Vy,0,12/03/2002,75304019144,22CLC2
22127083,vy145@KHTN,22127083,Hoang Dieu Thao,Vy,0,05/11/2001,75304019145,22CLC2
22127084,y146@KHTN,22127084,Huynh Nhu,Y,1,02/17/2002,75304019146,22CLC2
22127085,bao147@KHTN,22127085,Vuong Gia,Bao,1,06/15/2003,75304019147,22CLC2
22127086,an148@KHTN,22127086,Nguyen Thi Quynh,An,1,11/12/2002,75304019148,22CLC2
22127087,anh149@KHTN,22127087,Do Hoai My,Anh,0,01/16/2001,75304019149,22CLC2
22127088,anh150@KHTN,22127088,Nguyen Duc,Anh,1,06/15/2001,75304019150,22CLC2
22127089,anh151@KHTN,22127089,Nguyen Thi Minh,Anh,1,08/05/2003,75304019151,22CLC2
22127090,ban152@KHTN,22127090,Tran,Ban,1,12/20/2003,75304019152,22CLC2
22127091,bao153@KHTN,22127091,Pham Thien,Bao,0,11/06/2003,75304019153,22CLC2
22127092,binh154@KHTN,22127092,Nguyen Duong An,Binh,0,06/17/2001,75304019154,22CLC2
22127093,chau155@KHTN,22127093,Nguyen Ngoc Minh,Chau,0,04/09/2003,75304019155,22CLC2
22127094,chi156@KHTN,22127094,Bui Phuoc,Chi,1,10/25/2001,75304019156,22CLC2
22127095,cung157@KHTN,22127095,Duong,Cung,0,11/28/2002,75304019157,22CLC2
22127096,cuong158@KHTN,22127096,Nguyen Nhat,Cuong,1,08/08/2002,75304019158,22CLC2
22127097,cuong159@KHTN,22127097,Trinh Manh,Cuong,1,12/12/2001,75304019159,22CLC2
22127098,dat160@KHTN,22127098,Nguyen Huu,Dat,0,03/24/2001,75304019160,22CLC2
22127099,huy161@KHTN,22127099,Dang Tran Quang,Huy,0,02/28/2003,75304019161,22CLC2
22127100,huy162@KHTN,22127100,Huynh Nhat,Huy,1,08/10/2002,75304019162,22CLC2
22127101,huy163@KHTN,22127101,Tran Van,Huy,1,02/22/2002,75304019163,22CLC2
22127102,huyen164@KHTN,22127102,Do Van,Huyen,1,01/25/2002,75304019164,22CLC2
22127103,huyen165@KHTN,22127103,Nguyen Khanh,Huyen,0,08/15/2002,75304019165,22CLC2
22127104,huyen166@KHTN,22127104,Nguyen Le Minh,Huyen,0,06/09/2003,75304019166,22CLC2
22127105,huyen167@KHTN,22127105,Vu Le Dieu,Huyen,1,10/22/2003,75304019167,22CLC2
22127106,hy168@KHTN,22127106,Dao Hoang Bach,Hy,0,06/03/2003,75304019168,22CLC2
22127107,khang169@KHTN,22127107,Le Nguyen Bao,Khang,0,01/04/2002,75304019169,22CLC2
22127108,lan170@KHTN,22127108,Nguyen Ngoc Quynh,Lan,0,07/25/2002,75304019170,22CLC2
22127109,linh171@KHTN,22127109,Cao Tu,Linh,0,09/08/2003,75304019171,22CLC2
22127110,linh172@KHTN,22127110,Tran Phuong,Linh,1,05/13/2001,75304019172,22CLC2
22127111,linh173@KHTN,22127111,Tran Thi Tu,Linh,1,07/06/2003,75304019173,22CLC2
22127112,loan174@KHTN,22127112,Thai Thi Cam,Loan,0,11/14/2002,75304019174,22CLC2
22127113,long175@KHTN,22127113,Ly Hoang,Long,1,07/08/2002,75304019175,22CLC3
22127114,minh176@KHTN,22127114,Tran Giang Duc,Minh,0,10/27/2002,75304019176,22CLC3
22127115,ngan177@KHTN,22127115,Bui Thi Thanh,Ngan,1,11/07/2002,75304019177,22CLC3
22127116,ngan178@KHTN,22127116,Mai Thi Kim,Ngan,0,08/11/2002,75304019178,22CLC3
22127117,ngan179@KHTN,22127117,Nguyen Ngoc Kim,Ngan,0,12/10/2003,75304019179,22CLC3
22127118,ngan180@KHTN,22127118,Nguyen Thoai,Ngan,0,08/07/2002,75304019180,22CLC3
22127119,ngoc181@KHTN,22127119,Do Le Bao,Ngoc,0,11/24/2003,75304019181,22CLC3
22127120,ngoc182@KHTN,22127120,Luong Nhu,Ngoc,1,11/16/2002,75304019182,22CLC3
22127121,nhan183@KHTN,22127121,Tran Dong Trung,Nhan,1,05/16/2001,75304019183,22CLC3
22127122,nhi184@KHTN,22127122,Bui Phuong,Nhi,0,10/16/2003,75304019184,22CLC3
22127123,nhi185@KHTN,22127123,Nguyen Thi Truc,Nhi,0,09/26/2002,75304019185,22CLC3
22127124,nhu186@KHTN,22127124,Nguyen Thi Huynh,Nhu,1,08/27/2003,75304019186,22CLC3
22127125,oanh187@KHTN,22127125,Le Hoang,Oanh,1,06/18/2003,75304019187,22CLC3
22127126,oanh188@KHTN,22127126,Nguyen Mai Hoang,Oanh,0,03/03/2002,75304019188,22CLC3
22127127,phong189@KHTN,22127127,Phan The,Phong,1,10/01/2002,75304019189,22CLC3
22127128,phu190@KHTN,22127128,Tran Van,Phu,0,12/25/2002,75304019190,22CLC3
22127129,phung191@KHTN,22127129,Huynh Phuong Song,Phung,0,11/07/2001,75304019191,22CLC3
22127130,phuoc192@KHTN,22127130,Trieu My,Phuoc,0,07/02/2002,75304019192,22CLC3
22127131,phuong193@KHTN,22127131,Nguyen Lan,Phuong,1,05/22/2001,75304019193,22CLC3
22127132,quan194@KHTN,22127132,Tran Minh,Quan,0,03/27/2002,75304019194,22CLC3
22127133,qui195@KHTN,22127133,Pham Luc Phu,Qui,0,07/02/2002,75304019195,22CLC3
22127134,quynh196@KHTN,22127134,Nguyen Thi Nhu,Quynh,0,08/24/2002,75304019196,22CLC3
22127135,sang197@KHTN,22127135,Pham Ba Minh,Sang,0,06/08/2002,75304019197,22CLC3
22127136,tam198@KHTN,22127136,Tran Nguyen Tue,Tam,0,11/11/2001,75304019198,22CLC3
22127137,thang199@KHTN,22127137,Phan Duy,Thang,0,11/20/2003,75304019199,22CLC3
22127138,thanh200@KHTN,22127138,Pham Tran Thien,Thanh,1,06/12/2002,75304019200,22CLC3
22127139,thao201@KHTN,22127139,Tran Xuan,Thao,0,02/23/2001,75304019201,22CLC3
22127140,thao202@KHTN,22127140,Hoang Thi Thu,Thao,0,01/17/2001,75304019202,22CLC3
22127141,thao203@KHTN,22127141,Nguyen Phuong,Thao,0,10/17/2001,75304019203,22CLC3
22127142,khang204@KHTN,22127142,Huynh Tran Tuan,Khang,0,05/26/2001,75304019204,22CLC3
22127143,kim205@KHTN,22127143,Nguyen Ngoc Thien,Kim,1,07/24/2003,75304019205,22CLC3
22127144,minh206@KHTN,22127144,Hang Thuy Van,Minh,1,11/21/2001,75304019206,22CLC3
22127145,nha207@KHTN,22127145,Phan Nguyen Thanh,Nha,1,07/24/2003,75304019207,22CLC3
22127146,phung208@KHTN,22127146,Ly The,Phung,1,01/06/2002,75304019208,22CLC3
22127147,vy209@KHTN,22127147,Nguyen Duong Thao,Vy,0,11/20/2001,75304019209,22CLC3
22127148,anh210@KHTN,22127148,Doan Vo Nhat,Anh,1,05/23/2002,75304019210,22CLC3
22127149,anh211@KHTN,22127149,Tran Ngoc,Anh,1,05/28/2001,75304019211,22CLC3
22127150,cong212@KHTN,22127150,Bui Thanh,Cong,1,09/19/2001,75304019212,22CLC3
22127151,dong213@KHTN,22127151,Nguyen Dat,Dong,0,02/22/2002,75304019213,22CLC3
22127152,duong214@KHTN,22127152,Vo Thuy,Duong,0,01/06/2002,75304019214,22CLC3
22127153,hau215@KHTN,22127153,Nguyen Tien,Hau,0,11/11/2003,75304019215,22CLC3
22127154,khanh216@KHTN,22127154,Nguyen Gia,Khanh,1,10/15/2002,75304019216,22CLC3
22127155,kiet217@KHTN,22127155,Hoang Tuan,Kiet,1,03/10/2003,75304019217,22CLC3
22127156,linh218@KHTN,22127156,Hua Man,Linh,0,08/11/2001,75304019218,22CLC3
22127157,minh219@KHTN,22127157,Vo Nguyen Nhat,Minh,0,03/24/2003,75304019219,22CLC3
22127158,nguyen220@KHTN,22127158,Truong Tri,Nguyen,1,07/19/2002,75304019220,22CLC3
22127159,nhu221@KHTN,22127159,Dinh Huynh,Nhu,1,01/17/2001,75304019221,22CLC3
22127160,nhu222@KHTN,22127160,Nguyen Dao Quynh,Nhu,1,10/22/2003,75304019222,22CLC3
22127161,phuoc223@KHTN,22127161,Pham Thanh,Phuoc,0,09/25/2002,75304019223,22CLC3
22127162,thao224@KHTN,22127162,Nguyen Ngoc Nhat,Thao,0,01/20/2003,75304019224,22CLC3
22127163,thao225@KHTN,22127163,Vo Thi Thanh,Thao,1,08/24/2003,75304019225,22CLC3
22127164,thien226@KHTN,22127164,Tran Van,Thien,1,08/17/2002,75304019226,22CLC3
22127165,thu227@KHTN,22127165,Nguyen Dinh Minh,Thu,0,06/24/2003,75304019227,22CLC3
22127166,trang228@KHTN,22127166,Nguyen Ngoc Minh,Trang,0,05/24/2003,75304019228,22CLC3
22127167,trang229@KHTN,22127167,Vo Nguyen Nguyen,Trang,0,06/22/2001,75304019229,22CLC3
22127168,uyen230@KHTN,22127168,Cao Trinh Phuong,Uyen,1,03/19/2001,75304019230,22CLC3
22127169,vy231@KHTN,22127169,Nguyen Hoang Khanh,Vy,1,11/02/2002,75304019231,22CLC3
22127170,ngan232@KHTN,22127170,Nguyen Hoang Bao,Ngan,1,09/24/2001,75304019232,22CLC3
22127171,an233@KHTN,22127171,Nguyen Thanh,An,1,01/11/2001,75304019233,22CLC3
22127172,anh234@KHTN,22127172,Dao Hai,Anh,1,08/19/2003,75304019234,22CLC3
22127173,anh235@KHTN,22127173,Mai Phuong,Anh,1,02/18/2001,75304019235,22CLC3
22127174,bach236@KHTN,22127174,Phan Hoang,Bach,1,12/07/2003,75304019236,22CLC3
22127175,chau237@KHTN,22127175,Nguyen Thuy To,Chau,0,03/09/2001,75304019237,22CLC3
22127176,chi238@KHTN,22127176,Nguyen My,Chi,1,01/05/2002,75304019238,22CLC3
22127177,dat239@KHTN,22127177,Duong Quoc,Dat,1,06/14/2002,75304019239,22CLC3
22127178,diem240@KHTN,22127178,Tran Ngoc Kieu,Diem,0,06/26/2003,75304019240,22CLC3
22127179,dinh241@KHTN,22127179,Thai Moc Quy,Dinh,1,08/26/2003,75304019241,22CLC3
22127180,doan242@KHTN,22127180,Tran Hoang Khanh,Doan,0,08/24/2001,75304019242,22CLC3
22127181,duong243@KHTN,22127181,Le Duc,Duong,1,10/22/2002,75304019243,22CLC3
22127182,duy244@KHTN,22127182,Vu Quang,Duy,1,09/15/2003,75304019244,22CLC4
22127183,han245@KHTN,22127183,Phan Nguyen Ngoc,Han,1,02/24/2001,75304019245,22CLC4
22127184,hang246@KHTN,22127184,Dang Thi Thuy,Hang,1,01/24/2001,75304019246,22CLC4
22127185,hang247@KHTN,22127185,Le Minh,Hang,0,06/09/2001,75304019247,22CLC4
22127186,hieu248@KHTN,22127186,Do Chi,Hieu,1,01/04/2001,75304019248,22CLC4
22127187,huy249@KHTN,22127187,Do Ngoc,Huy,1,03/13/2003,75304019249,22CLC4
22127188,huy250@KHTN,22127188,Truong Huu,Huy,1,01/17/2001,75304019250,22CLC4
22127189,huynh251@KHTN,22127189,Pham,Huynh,0,08/09/2002,75304019251,22CLC4
22127190,khang252@KHTN,22127190,Huynh Huy,Khang,1,12/04/2003,75304019252,22CLC4
22127191,khanh253@KHTN,22127191,Pham Nguyen Huong,Khanh,0,09/26/2002,75304019253,22CLC4
22127192,khanh254@KHTN,22127192,Tran Hong,Khanh,1,09/21/2002,75304019254,22CLC4
22127193,lam255@KHTN,22127193,Tran Quoc,Lam,0,05/18/2003,75304019255,22CLC4
22127194,linh256@KHTN,22127194,Diep Gia,Linh,0,01/09/2003,75304019256,22CLC4
22127195,linh257@KHTN,22127195,Huynh Gia,Linh,0,12/15/2001,75304019257,22CLC4
22127196,linh258@KHTN,22127196,Tong Khanh,Linh,0,12/10/2002,75304019258,22CLC4
22127197,mai259@KHTN,22127197,Nguyen Hoang Xuan,Mai,1,12/27/2002,75304019259,22CLC4
22127198,mai260@KHTN,22127198,Nguyen Huynh,Mai,1,12/16/2003,75304019260,22CLC4
22127199,mai261@KHTN,22127199,Nguyen Ngoc Xuan,Mai,0,11/12/2001,75304019261,22CLC4
22127200,minh262@KHTN,22127200,Dao Bao,Minh,1,09/05/2003,75304019262,22CLC4
22127201,my263@KHTN,22127201,Pham Thi Tra,My,1,07/15/2002,75304019263,22CLC4
22127202,nga264@KHTN,22127202,Nguyen Mai Ngoc,Nga,1,11/14/2001,75304019264,22CLC4
22127203,ngan265@KHTN,22127203,Nguyen Thi Kim,Ngan,1,11/05/2001,75304019265,22CLC4
22127204,ngao266@KHTN,22127204,Nguyen Van,Ngao,1,06/20/2001,75304019266,22CLC4
22127205,ngoc267@KHTN,22127205,Pham Hong,Ngoc,1,01/27/2001,75304019267,22CLC4
22127206,nhat268@KHTN,22127206,Luong Minh,Nhat,1,04/08/2001,75304019268,22CLC4
22127207,nhat269@KHTN,22127207,Pham Minh,Nhat,0,06/09/2002,75304019269,22CLC4
22127208,nhi270@KHTN,22127208,Le Nhat Yen,Nhi,1,02/26/2003,75304019270,22CLC4
22127209,nhi271@KHTN,22127209,Pham Thi Thanh,Nhi,1,08/11/2003,75304019271,22CLC4
22127210,nhi272@KHTN,22127210,Tran Minh Tuyet,Nhi,0,07/08/2003,75304019272,22CLC4
22127211,nhi273@KHTN,22127211,Tran Nguyen Yen,Nhi,1,09/15/2003,75304019273,22CLC4
22127212,nhu274@KHTN,22127212,Huynh Nguyen Thanh,Nhu,1,01/19/2002,75304019274,22CLC4
22127213,nhu275@KHTN,22127213,Nguyen Phan Quynh,Nhu,0,02/04/2003,75304019275,22CLC4
22127214,nhu276@KHTN,22127214,Ton Nguyen Phuong,Nhu,1,08/22/2002,75304019276,22CLC4
22127215,phuc277@KHTN,22127215,Le Huu,Phuc,1,11/02/2003,75304019277,22CLC4
22127216,phuc278@KHTN,22127216,Le Huynh,Phuc,1,01/21/2002,75304019278,22CLC4
22127217,phuong279@KHTN,22127217,Huynh Ai,Phuong,0,10/22/2003,75304019279,22CLC4
22127218,quan280@KHTN,22127218,Nguyen Dinh,Quan,1,09/28/2002,75304019280,22CLC4
22127219,thang281@KHTN,22127219,Nguyen Trong,Thang,0,08/02/2001,75304019281,22CLC4
22127220,thanh282@KHTN,22127220,Nguyen Xuan,Thanh,0,06/12/2003,75304019282,22CLC4
22127221,thao283@KHTN,22127221,Hoang Thi,Thao,0,05/14/2002,75304019283,22CLC4
22127222,thao284@KHTN,22127222,Le Nguyen Lan,Thao,0,01/05/2003,75304019284,22CLC4
22127223,thao285@KHTN,22127223,Trinh Phuong,Thao,0,06/15/2003,75304019285,22CLC4
22127224,thoa286@KHTN,22127224,Nguyen Thi Kim,Thoa,1,06/18/2003,75304019286,22CLC4
22127225,thu287@KHTN,22127225,Nguyen Minh,Thu,0,03/09/2002,75304019287,22CLC4
22127226,thuan288@KHTN,22127226,Doan Minh,Thuan,1,12/05/2002,75304019288,22CLC4
22127227,thy289@KHTN,22127227,Bui Mai,Thy,0,02/19/2001,75304019289,22CLC4
22127228,thy290@KHTN,22127228,Nguyen Anh,Thy,0,08/21/2001,75304019290,22CLC4
22127229,tran291@KHTN,22127229,Pham Doan Tu,Tran,0,06/25/2003,75304019291,22CLC4
22127230,tri292@KHTN,22127230,Nguyen Anh,Tri,1,11/11/2002,75304019292,22CLC4
22127231,trinh293@KHTN,22127231,Lam Pham Tuyet,Trinh,0,07/24/2002,75304019293,22CLC4
22127232,truc294@KHTN,22127232,Nguyen Thanh,Truc,1,03/22/2003,75304019294,22CLC4
22127233,trung295@KHTN,22127233,Vu Thanh,Trung,0,02/14/2001,75304019295,22CLC4
22127234,tu296@KHTN,22127234,Pham Ngoc Minh,Tu,0,02/28/2002,75304019296,22CLC4
22127235,vinh297@KHTN,22127235,Nguyen Bui Duc,Vinh,1,02/05/2001,75304019297,22CLC4
22127236,vy298@KHTN,22127236,Nguyen Phan Thao,Vy,0,06/16/2002,75304019298,22CLC4
22127237,vy299@KHTN,22127237,Le Trieu,Vy,0,07/02/2002,75304019299,22CLC4
22127238,y300@KHTN,22127238,Nguyen Dao Nhu,Y,1,01/08/2002,75304019300,22CLC4
22127239,duy301@KHTN,22127239,Nguyen Hoang,Duy,1,11/25/2002,75304019301,22CLC4
22127240,giang302@KHTN,22127240,Vu Le,Giang,1,10/14/2001,75304019302,22CLC4
22127241,hai303@KHTN,22127241,Ly Nhut,Hai,1,05/20/2002,75304019303,22CLC4
22127242,hang304@KHTN,22127242,Ngo Uyen,Hang,0,01/18/2001,75304019304,22CLC5
22127243,hue305@KHTN,22127243,Nguyen Thi Thanh,Hue,0,03/07/2001,75304019305,22CLC5
22127244,hung306@KHTN,22127244,Pham Thi Ngoc,Hung,1,11/17/2002,75304019306,22CLC5
22127245,huyen307@KHTN,22127245,Nguyen Thi Thanh,Huyen,1,12/07/2002,75304019307,22CLC5
22127246,khoa308@KHTN,22127246,Dinh Anh,Khoa,0,08/04/2001,75304019308,22CLC5
22127247,khue309@KHTN,22127247,Pham Lan Gia,Khue,0,08/14/2001,75304019309,22CLC5
22127248,ky310@KHTN,22127248,Phan Dang Hieu,Ky,0,02/09/2003,75304019310,22CLC5
22127249,lan311@KHTN,22127249,Nguyen Thi Tuyet,Lan,1,03/09/2001,75304019311,22CLC5
22127250,linh312@KHTN,22127250,Nguyen Khanh,Linh,1,09/03/2001,75304019312,22CLC5
22127251,linh313@KHTN,22127251,Nguyen Khanh,Linh,1,08/01/2001,75304019313,22CLC5
22127252,linh314@KHTN,22127252,Nguyen Phuc Giao,Linh,0,04/12/2002,75304019314,22CLC5
22127253,linh315@KHTN,22127253,Tran Vo Truc,Linh,0,04/05/2001,75304019315,22CLC5
22127254,long316@KHTN,22127254,Tran Nhat Minh,Long,0,02/13/2002,75304019316,22CLC5
22127255,nam317@KHTN,22127255,Nguyen Thanh,Nam,0,09/19/2001,75304019317,22CLC5
22127256,ngan318@KHTN,22127256,Thai Ngoc Minh,Ngan,1,08/15/2002,75304019318,22CLC5
22127257,ngoc319@KHTN,22127257,Tran Bao,Ngoc,0,10/16/2003,75304019319,22CLC5
22127258,nguyen320@KHTN,22127258,Tran Hanh,Nguyen,1,10/25/2002,75304019320,22CLC5
22127259,giang321@KHTN,22127259,Do Nguyen Huong,Giang,1,06/23/2001,75304019321,22CLC5
22127260,thu322@KHTN,22127260,Pham Nguyen Anh,Thu,1,03/25/2002,75304019322,22CLC5
22127261,kha323@KHTN,22127261,Huynh Le Minh,Kha,0,09/03/2001,75304019323,22CLC5
22127262,nguyen324@KHTN,22127262,Nguyen Duc,Nguyen,1,02/08/2001,75304019324,22CLC5
22127263,an325@KHTN,22127263,Le Vo Hoang Thanh,An,0,10/18/2001,75304019325,22CLC5
22127264,anh326@KHTN,22127264,Nguy Van,Anh,1,01/23/2002,75304019326,22CLC5
22127265,anh327@KHTN,22127265,Nguyen Thi Lan,Anh,0,04/11/2002,75304019327,22CLC5
22127266,anh328@KHTN,22127266,Tran Thi Phuong,Anh,0,11/25/2002,75304019328,22CLC5
22127267,anh329@KHTN,22127267,Vo Quang,Anh,0,10/09/2003,75304019329,22CLC5
22127268,anh330@KHTN,22127268,Vu Que,Anh,1,06/20/2003,75304019330,22CLC5
22127269,bao331@KHTN,22127269,Nguyen Ngoc Hoai,Bao,0,03/18/2001,75304019331,22CLC5
22127270,chien332@KHTN,22127270,Le Minh,Chien,1,08/15/2001,75304019332,22CLC5
22127271,dang333@KHTN,22127271,Tran Anh Hai,Dang,1,04/23/2001,75304019333,22CLC5
22127272,dung334@KHTN,22127272,Pham Tuan,Dung,0,03/02/2001,75304019334,22CLC5
22127273,duong335@KHTN,22127273,Nguyen Thi Anh,Duong,0,10/24/2002,75304019335,22CLC5
22127274,duong336@KHTN,22127274,Tran Bach,Duong,1,08/03/2001,75304019336,22CLC5
22127275,duy337@KHTN,22127275,Ngo Vien Hoang,Duy,1,12/28/2002,75304019337,22CLC5
22127276,duy338@KHTN,22127276,Nguyen Duc,Duy,0,02/23/2001,75304019338,22CLC5
22127277,duy339@KHTN,22127277,Nguyen Thanh,Duy,1,08/02/2002,75304019339,22CLC5
22127278,duyen340@KHTN,22127278,Nguyen Thi My,Duyen,1,03/13/2003,75304019340,22CLC5
22127279,gia341@KHTN,22127279,Pham Hoang Phu,Gia,1,03/14/2003,75304019341,22CLC5
22127280,giang342@KHTN,22127280,Duong Thi Tra,Giang,1,11/25/2002,75304019342,22CLC5
22127281,han343@KHTN,22127281,Doan Thi Ngoc,Han,1,09/18/2002,75304019343,22CLC5
22127282,han344@KHTN,22127282,Ngo Vo Hong,Han,1,10/11/2002,75304019344,22CLC5
22127283,hao345@KHTN,22127283,Nguyen Anh,Hao,0,04/27/2002,75304019345,22CLC5
22127284,hau346@KHTN,22127284,Doan Cao Trung,Hau,1,11/15/2001,75304019346,22CLC5
22127285,hien347@KHTN,22127285,Ly Thi,Hien,0,12/19/2002,75304019347,22CLC5
22127286,hieu348@KHTN,22127286,Nguyen Nhu,Hieu,1,10/01/2002,75304019348,22CLC5
22127287,hoa349@KHTN,22127287,Tran Thi,Hoa,0,01/20/2002,75304019349,22CLC5
22127288,hoa350@KHTN,22127288,Tran Vu Mai,Hoa,1,06/20/2002,75304019350,22CLC5
22127289,hoa351@KHTN,22127289,Nguyen Thi An,Hoa,0,04/03/2002,75304019351,22CLC5
22127290,hoan352@KHTN,22127290,Dang Xuan,Hoan,1,04/22/2003,75304019352,22CLC5
22127291,hung353@KHTN,22127291,Lam Quang,Hung,1,01/21/2001,75304019353,22CLC5
22127292,hung354@KHTN,22127292,Huynh Long,Hung,1,03/28/2003,75304019354,22CLC5
22127293,khanh355@KHTN,22127293,Nguyen Van,Khanh,1,01/01/2001,75304019355,22CLC5
22127294,khanh356@KHTN,22127294,Pham Le Cong,Khanh,1,10/01/2001,75304019356,22CLC5
22127295,khoi357@KHTN,22127295,Le Hoang,Khoi,1,10/23/2001,75304019357,22CLC5
22127296,khoi358@KHTN,22127296,Nguyen Minh,Khoi,0,06/24/2001,75304019358,22CLC5
22127297,khoi359@KHTN,22127297,Nguyen Ngoc Ha,Khoi,0,05/13/2003,75304019359,22CLC5
22127298,kim360@KHTN,22127298,Phan Ngoc,Kim,1,03/22/2002,75304019360,22CLC5
22127299,linh361@KHTN,22127299,Nguyen Ai,Linh,0,09/16/2001,75304019361,22CLC5
22127300,linh362@KHTN,22127300,Tran Thanh Truc,Linh,1,10/13/2003,75304019362,22CLC5
22127301,loc363@KHTN,22127301,Nguyen Nhi,Loc,0,06/13/2001,75304019363,22CLC5
22127302,loi364@KHTN,22127302,Lam Uy,Loi,1,06/14/2002,75304019364,22CLC5
22127303,long365@KHTN,22127303,Tran Bao,Long,0,10/18/2001,75304019365,22CLC5
22127304,mai366@KHTN,22127304,Nguyen Huynh Ngoc,Mai,0,06/24/2003,75304019366,22CLC5
22127305,mai367@KHTN,22127305,Nguyen Ngoc,Mai,1,11/02/2001,75304019367,22CLC5
22127306,my368@KHTN,22127306,Pham Thi Thanh,My,0,02/21/2001,75304019368,22CLC5
22127307,nam369@KHTN,22127307,Le Tan,Nam,0,05/16/2001,75304019369,22CLC5
22127308,nga370@KHTN,22127308,Nguyen Quynh,Nga,1,07/26/2002,75304019370,22CLC5
22127309,ngan371@KHTN,22127309,Le Vo Bao,Ngan,0,09/17/2001,75304019371,22CLC5
22127310,ngan372@KHTN,22127310,Luong Tai,Ngan,1,09/11/2001,75304019372,22CLC6
22127311,ngan373@KHTN,22127311,Nguyen Thi Kim,Ngan,1,06/16/2001,75304019373,22CLC6
22127312,ngan374@KHTN,22127312,Phuong Thi Thao,Ngan,1,09/10/2001,75304019374,22CLC6
